words,letter
"うち-U■ゆ{?lうit} [打越ゆK他動•ャ下二) うち-ころ.す只：11.} [打殺すK他動、サ四)® 「殺す」の意を强めて''ふc ©t,;き殺すo @彈九か 放って*彳。",u
"うち-ごろも [裏衣K名] 凡僧の着ス.衣。 うち-こわし!|いこ [打毀] (名)0うち毀すこio ©暴民が徒*か*Lて民家4-毀すこと0 うち-ざし1:內盖〗(名)内部からとざマ：と。 うち-ざた [內沙汰〗(名)©*向で?£い公事。©,;い,1いの沙汰。",u
うち-さぶらい--內待K名)殿中の侍の詰所 で、母屋の周®の*数の®か数いた所。C遠恃の對]  うち-ざ*t內*] (名)**方。宮穷。官軍方。 うち.さま•す{l!a [打冷ます] (他動、サ四)興な3ます0 (古語) 「い°,u
"うち-ざむらい  [內侍K名)(うちさぶら うち-ざ^一:打鲛] (名)刀0柄の飾1""-すs tので* 鮫皮の如く粒な打出し?:金銀0*板〇 うち-しき [打數] (名)®*帛の敷物。©寺院の高 座又,1怫©などにかける布帛。",u
うちtu [討死] (名)敵義モ死？と。',u
"うち-L81 [內衆] (名)家,;仕へてゐるすべての人。 うち-すいかん?|:け [打水干] (名)砧で打って光 揮^出しれ水干。",u
うち-す乡^^'- [打据う] (他動，ワ下二)0「据う」か强めていふ。®打倒マ。,u
うち-す.える：；lH{Mfi.f K打据為る] (他 動*ワ下一)「うち彳う」の口語。,u
うち-すが•る-:'■':2.} [打褪る}(自動、ラ四)「緇る」4'强めていふ。 「「過ぐ」^强めていふo,u
"うち-す.ぐ(--""?} [打過ぐ3(自動：力上二) うち.ず<scうi [內造] (名)屋內の造作。(古語]  うち-すe♦う*','1{■■'t;'} [打過ふK自動、ハ四)",u
ううすCO,u
"うち-すずめt內雀] (名)iM翅類の蛾の一種。色は暗褐色^胸背に黑褐色縱走線が^る^前翅中央に一條の太''黑色縱走帶がぁり、後翅の中央,1帶舡色。",u
うち-すら詨^—ズ打捨つ-他動’夕下二),u
うち_すて [打捨K名)®すてSこと。®きりすて|:マることo,u
うち，す.てる{--^.—.) [打捨てる] (他動，夕下 一)rうちすつ」の口語0,u
"うち-ずみt內住] (名)£•內裏''-住居し,;こと °稱■=(里住の對] c古語)0蔵人や女房の常,;宿直 する.^の0",u
"うちせ-あみ [打瀨網K名]  [漁3海底&曳きまは Lて魚な捕へS引網。う,:乜めみ。卜a —ル網。 ち-ぜん [內纖J (名)桶*の*曲し,:內面な削る |:用0る鉋〇",u
"うち-そ [打麻] (名)疏を打って柔4'くした1の。 丨■かけ [打麻®J (枕)「うむ」(鏟む] の枕詞。 I-はし [打麻はし] (枕)「かみ」の枕詞。 うち-たいら.ぐ,,:.-{£-パト？}|:討平ぐ] (他 動：力下二)討って平定マる。",u
うち-たいら^げる--げ^ズ-討乎げる] ®動•ガ下一)(うちた''らぐ] の口語。,u
"うち-たえ [打絕；一(副)常1'-。しじゅう。その後U。全く。1-て [打絕えて] (副)全く。さっぱり。 うち-たぉ.す""-7,れ：-} [打倒す] (他動、サ四}0「7;ふマしか强めていふり❺れれきれふ彳。",u
"うち-だ1- [打出] (名)©うち(;す：と。©うち;;'六四.^""'•^。©•^^^.-.""'''。。©模樣などな莲から表 打出彳'""-用ひろ型。0女房の裝朿の袖""どな*の 下4'ら出して一種の裝•とマること。®*®,.相撲 «どの終り。大*鼓な打つからいふ。！*--Cいこ  [打出太鼓-名：一興行物のは^に打塢ら彳太鼓。 うち,;し。！ぼ0 [打出彫-名)金屬の要面か ら打出し,:模梭&浮彫で仕上げる：と0うち(;し〇",u
"うち-だ•す{T?n3 [打出すK他動、サ四)〇うち,1じめるoeう•'て出す〇 ©興行物のはれじ打出 太鼓か打って見物人か歸ら'1う。®**;:?^^う4' ら打-,て表へ模様4高く出す。©田地などか檢地L て餘地な見出す。",u
"うち-たた.く一<»':,,*:,,<.} [打叩く3(他勳*力四)ぶつo?IぐK?oちやうち*く (打擲)すxo",u
うち-だち [打太刀] (名)0實用の太刀。(飾太 刀の針>eT;ちうち。,u
うち-たれがみC打垂*(名)婦人.兒童の*も 結ぴ上げ«いで、垂れ7:1の。<;古語),u
"うちだ-ろあん [內田.魯庵〗(名) [人] 文學*。名11貫。初*^不知庵’後じ魯庵と號し^^柬京市の 人。「復活」「郎と罰」等0齦8*「模の舌」「パクダン」 「«魚の自傳」「思ひ出す人人j r典-*0®墟」等の著 がぁる。'3和四年01五八九：,*。年六十二。",u
"うち.■ちがい--打違J (名)®マyかひ。，十® 字,1-斜,:1,:形〇0ゆきちがひ〇 うち.ちご■う-ち{-:.■■} [打違ふX自動*ハ四) 〇互|:交叉する〇0ゆさちがふ〇",u
"うち■ちご.うう1--V1-す}一打違ふ""他動'ハ下二] ©交叉さ,1ioeゆさち'か,1す。「ちゃく°3ち-ちょうちゃく：?|1-打打掷] (名)(ちょう うち-ちょうつがいズ--內蝶番-名] ®0*,:めてる碟番0",u
"うち-ち6.す""«•} [打散らすK他動•サ四)°「散らす」な强めて1'ふo®敵^追0'ちらす。",u
"うち-?<{は,?;'- [打附く}(他動、力下二)0うち,,てる〇投げつ1,る〇©*骨|:しむ1,る〇 うち，つ-くに [內國3(名)0地方|:對して都近い五m ©外國|:對して我0,國o (以上古語)今ちけf打附'-(名)°,£げつけ。©俄か。,;し ぬけo ©器#0むさ,:し〇!がき [打附*] (名)011しりが4°«ぐりがさ。©*簡文|:、時候の挨 拶な略1て直ち|:用事な書4'又1表*|:脇附をつ けぬこi。®う11書1""-脇附なつけぬ®狀0 !げそ う ;^.: [打附懸想] (名),;1ぬけ|:懸想の£な '■ひ,,ら,11て''&'ょうこと0(古語；> !ごころ  [打附心] (名)戗か|:思ひ立つ心。(古語] 1-£ と [打附言-名一むきだしじいふことぱりぶしつけ にいふ»0'~-古語)|-じ次う7|-打附淀] (名) *笥など|:用ひる錠前0^.-ぶち [打付歲1(名) 釘で打附けた綠。",u
"う^つ•ける{-^4.け""■} [打附ける] (他動* 力下こ「うちつく」®口語。",u
"うちらず•<.f!i{,*':,,?-i [打續く] (自動’力四)「つづく」の*か强めていふ。",u
"うち*？0み [內罪K名)天,3。神,う。S語) うち-?みかど [內御門] (名)輿®方の門。禁a の御門0 c古語) r宮。(古語) うち-7みや [內宮K名)a后^います御殿。後 うちら-みやけ [內官家j (名)(內國の御料地0 窓)上古、三韓•任那,:匿*'て、人民か*撫し政務を* ら1められ,:官廳0 「つれだつ。 うち-0■る{--!;?} [打連SK自動、ラ下二) うち-て [打手•討手] (名)0酎伐|:向かふ人人。",u
うってo©銃砲か、rつ人人0,u
"うち-^ [打出^务うちいでのきぬズ古語] ！ の-こずち""""打出小槌] (名)打てぱ何で1 心SU出fいふ8。！の-たち [打出太刀]  {名}金銀か打延べて飾った太刀0 !の-,4* [打 出濱] (名) [地] 0滋贺縣滋贺郡勝所の北方0湖 濱。逢坂關を出7;所,;ぁ?;る。歌枕の一。©兵庫縣 武庫郡の東端から斑屋川の口|:至う約三肝半の海濱 °舊稱0 I*弟子。愁生。 うち-yLl:內弟子] (名)師匠の家1'-同居Lてゐる うち-てだい [內手代1(名)我が家|:苘居せしめておく手代。ち-と [內外] (名)®うちとそとo (古™ee內國 と外國0 ©伊勢の內宮と外宮。0佛敎と懦敎〇0表 向と*向0—-の-ふみ [內外典；1(名)®®と懦 書。内典と外典と。I-の-みや [內外宮] (名) 伊勢の內宮と外宮と。I-の-もの [內外者}(名) 家内中の*。皆のもの。",u
"うち-と_<{-""<""■""打解く] (自動*力下二)〇解けう。❺隔て尨く交はる^心なうち^けて親 Lむo ©心|:心配が«く*う〇うちくつ*ぐ0©1> うむ〇*瞄すろ0",u
"うち-とけ [打S(名)うちとける'•と。がお s,f打解顔] (名)うちとけれ顔っさ。！ごと  [打解®] (名)うちとけて*る言葉。うちわけ,1' 打し。；,っごと〇 si) ！すがた [打解姿} (名)とりみUL,:姿o,:らIない姿01-Kな1- [打解話'----(名)う,とけてすうつつみかく 1の«い話o !ぶみ [打解文] 2)心をうちめけ7;手 紙01] ！まさり [打解優] (名)うちとけた姿の、うちとけぬ時ょり却って®ってゐることCC古語)！わざ [打解業] S)うちとけ,;し,うざ0ふざけ'と0じやう,;'ん〇ハ古語)",u
"うち-と.ける{gM"".?.} [打解けるK自動，力下 一)'っちとく」の口語。",u
"うち-と.す""-171""內外す] (自動.サ變)出'■りすう0許2れて奥向,:出いり彳る0(古語)",u
"うち.とねり [內舍人] (名)0中務省1'-8しれ官。 公家の子弟な登®L*禁*のことを«ら|1し,;1の で-朝廷-し宿衞-^雜役-し從事し’行幸に供奉し曾衞 L,:tのo ©東宮職と主殿寮と0判任官0うどnり0 うち-どの [打殿] (名] 昔、**0衣な砧で打って 光澤な出す業^する爲,:設け7:*物0(古語)",u
うち-と.む{-%む-;?H打留むK他動•マ下二) 〇打附けて落ちぬゃう|:する〇0彈丸かうちう>て so Lとめる0 ©興行を止める0,u
"うち，と•む{拉がむ- [擊止む.討止む] (他動*マ下二)0斬り殺す。©戦',て殺マ。",u
うち-どめ [打留] (句)終り。結句。,u
うち-と.める{-•>1?} [打留める] (他勸*マ下一)「うちとむ」の口®。,u
うち■と.める{-%-.?} [擊止める-討止める}(他励*マ下一)「うちとむ」の口語。今ち-どo [內取] (名)0昔、相撲®會の二=前|:練 習と1て行っ?:相撲0©親方のうちで彳ろ稽古相接〇 うち-と•る{?''-''-} [打取る}(他&、ラ四)「とる」か强めて-'ふ。,u
うち-と.る{!-'-'- [討取る}(他動？フ四)®攻 め討って*ひとる0®討ち殺す。,u
うち-なが•む{-%4?} [打眺む] (他動、マ下二)rt£がむ」な强めていふ0,u
うち.なひ.く {<t':B!:BiK打靡く] (自動、力匹] 「むびく」な强めていふ。 「枕詞。,u
うち-なび < [打靡く] (耽)「髮」「草」「抑」「春」の うち-なら1- [內馴•內習] (名)うちうちの練習。 L^rzo,u
うち-なら1- [擊鳴K名] けい(磐] 。,u
"うち-な6•す{If"".} [打鳴す] (他動*サ四)〇*らすか强めていふ0©,:?;いて«らす*""今ち-^ [打荷〗(名] 船舶が風波':遭って危險な場 合|:、其の積荷の幾部分か海中|:投すること0 うち-にわ-一:內庭-务家の室と室との間じわ る庭。中,80",u
"うち-ぬき [打拔] (名] ®うち,0<こと。®ほりぬ き井戶0 @0の,£いつさ*。©「たが«」で板金«ど |:孔なちける：と。 「2 く。ぬく。 うち-ぬ.く-:料""-打拔く] (他動、力§っら うち_ね [擊根] (名)敵1""-投げつける武器で，形,1 矢1""-似て、太く短,'。 rいふ語。 うち-ねずみf內鼠] (名)世間知らすの人^8って うち_の [內野] (名) [地] ®奈良潮の御獵地で，奈 良縣宇智郡の野の古稱。©京都市上京區°西部の 地。大內裘址の野。",u
うち-の-いや，の-かみ.-:ut內禮正] (名)「うちのゐやのつか2」の長官0,u
"うち-の-いや-の-つかさ：：：：：は-內禮司] (名)昔、中務省UEし、宮中.の禮«>*っ7:役所0 うち-の-うち [家內] (名] 家の內。か«い。 うち-の-え：：：7 [內重] (名)內の固。又、その內。(古s rじん(內大うo (古語)。 うち-の-おおおみ0!::-內大臣] (名] «い,;''' うち-の-おおの--內大野] (名) [地] うちの (内野] 81ち、奈良縣宇智郡の野の古稱0",u
"うち-の-おおま幺つぎみ;,:::,8 [內大臣] (名)«いた''じん。(古語] 「(古語)",u
"うち-の-おとど [內大邑(名] «い,;いじん。 うち-の-かしわ <-の.かみ-!は""內膳正] (名)rうちのかし11でのつかさ」の長官。,1いぜんのしやう。(古語] ",u
うち-の-かしわ^-の-つかさ^-:-::-內膳.司-名)-、.V:內畨U麗し、供御の*な司った役所。«'■•ゼんLO (古語] ,u
うち-の-かにもo-の-かみ [內掃部頭] (名] 「うちのかに-^りのつかさしの長官^-っちのかもリ®かみo C古18),u
"うち-の-かにも9の-つかさ [內掃部司K名)昔、宮""*|:祕し、宮中の费及ぴ修錯かつかうどっ,; が、後、掠除の*か8,るやう,:«っ?;0うちのか140つかsocftB)",u
うち-の-<す9の-かみ [內藥正] (名)「うちのく^りのつかさ」の長官o (古語] ,u
"うち-の-<す9の-つかさ [內藥司] (名)昔、中務省1""-fflL、s中の發藥0事か司っ?:役所〇",u
うち-の-<ら■の-かみ [內藏頭K名)「うち0くらのつかうJの長官。(古語),u
"うち.の-く6-の-0かさ [內藏寮K名)昔*中務杳|;恩し，宮中の金銀•珠玉•资器•級錦、其の他一切 の財资,'-關彳る事務か司-,,:役所0くられう0(古語] ",u
うち-の-ご1-よ•どころ [內御書所] (名)昔，.至尊^铥の杳路な管理しれ所り又’臨時じ文人に詩歌 か伶らゼ*學生の試驗な行っ?;所。,u
うち-'しるすらかさ [內記司3(名)昔' 中,u
うちつ——うちの-六五,u
うちの—うちも ！ ■!ハ六,u
"うち-ぶ [打步-名)8 [經3株券又,1爲*の,(際,!, 額と額面似額との差。0兩替で、呼値の等しい通莨務咨r-Hl、,s勅か作リ、記錄か司っれ役所0,£い务0",u
"うち-の-た<み_の-かみ [內匠頭] (名] ？ちの,:くみのつか？」の*官0れくみのかみ0",u
うち-の-たくみ-'つかさ [內E察] (名)昔、中務省じ魈し’宮中の修結北ハの他齊院打どの披飾の 事な司っ?:役所。?:くみれう。,u
"うち-のらわもの-の-くら-u.~內兵S (名)昔*御料の兵器か司っ,:役所。丨-の-かみ 一內兵庫頭K名)「うちのつ,11ののくら」の*»。",u
うち-の-とねD [內舍人] (名)うちとnり。 らち-0-ひと [內の人；1(名)«が第三*|:向かっ て夫な呼ぶ稱0宅0やど0,u
うち-の-ひめみu [內姬御子•內親王K名)rないしんのうx内*1王°(古8),u
うち_のべ [打延] (名] うっての|3:マこと。,u
うち-のぼるC打上る}(枕)「Sほ」(佐保)の枕詞。 うち-の-みこ [內御子] (名)(ないしんのうX內親 王)0ひめみ、*C(古'うi)「みうちo©いへ1'-仕へう人。,u
"うち-の-もの [內の者] (名)°いへのううの人"" うfe-®p [內法}(名] 0筘狀の構造物のI內邊ょ り他內邊までの3しわれlo©中空體の中空部の** 橫.深3。®柱と柱との內側の距離。@»居と»居と の距離。 「'""-かける暖旅。 うち-のれん [內暖簾] (名)店と*とな仕切3爲 うち-ばR端] (名)うちき。ひかへ*。 うち-は年て7::""打延へて] (0うちっづいて。,1が,4-かとo (古語] ",u
"うち-ばかま [打袴〗(名)板引,:し7;女官の袴で、 材料11平絹、表-*共1'-*。晴*揚所|:用ひる0 うち-はし [打橋] (名)建物と建物との間|:、假|: かけた橋。(古語] ",u
うち-はじ^む一び-むょゞ-打始むズ他動一下二)0始める。著手マる。©打つことか始める。,u
"うちはずし-ざま：；：：!|1づ [打外樣〗(名.副)今少1で外れ,:かと思|1れ4*!-,:、辛うじて打うあてる こio 「-s'ころす0",u
"うち.はた士 {-"" [討*す}(他動，サ西] う",u
"うち-はちもんじ [內八文字] (名)遊女«どが 郭內か練り行く步み方◊雨足の爪先^內方1""-向けて わるく：と。 ' r,;Lr-o (古',1c うち-はなち-に [打放にズ副)ぷしつけ,:。むき うち-ばば [內馬場〗(名)昔、天皇が射御,*-御贸1'-«っゎ武德殿前の馬8。",u
"うち-は•む{""?6ょ？} [打篏むK他動.マ下二) 乙まひこんでお--、。おし；めて匿くo (古語] 「Bo うち-はやし [打*J (名] 太鼓ゃ鼓なうちup-マ",u
うち-はや.す{|!:-} [打_す] (他動*サ四)「はやマ」な强めていふ0,u
"うち-は6い-""打拂K名)®うちUらふこと。0神前«どの塵な拂ふ具。控拂。",u
うち-ばらい1!'1 [內拂] (名] 內金の支拂。 うち-はD [內張j (名)兜0名所。うけUり(浮®° うちばo t梁K名)うつ.11りo11り。,u
"うち-ば9 [內張] (名] 內侧|:張っ,;もの。—丨い た [內張板] (名)船の肋骨の內面,;張っ,:板。はろ.う6!';{-:''} [打拂ふ] (他動ノ©拂ひきょめう0 ©逐ひ拂ふ。®®砲なうって敵な追0'散らマ。3ち-ばん [打盤] (名)物か打つU用2盤。 うち-ひ [打樋] (名)かけゎ?:したとひ。かけ〇'0 (古語] ",u
"うち-び [打火] (名)8石でうち出す火。さりび。 うち-ひえ-""-!:打引く K他動、力四)责め さい,£む0い^める0(古語)",u
"うちひ-さす [打日刺す] (枕)「営」「都」の枕""。そむ」か强めていふ0縝4しかめて泣：曲か彳う0 うち-びと一:內人] (名)®內*の人。(古語] ®伊勢 神宮':奉仕し神饌の事か*う神官0うちんど0(古語：> うち-ひも [打紐}(名)-筋以上の絲で組んだ紐。 くみひもハ組紐] 。",u
"うち-ひら•く {<*':,!t,,!K打開く] (他動、力8「ひらく」な强めていふ'°. rらく」か强めていふC",u
"うち-ひ6•<""t^K打開く K自動、力四)「ひの*。丨-そうば；；：：-打步相場K名) [經] 外 國爲替手形が、額面以上''-熨買ゼられること0",u
"うち-今す-:^^打臥す一言動—サ四：一ふせろ。 うち-ふだ一打札-务㊁たてふだりたかふだ。® 手の内から打出す札o(めくり札の對]  うち-ぶところ [內懷] (名)8肌,:近い«中。® 相撲で胸部|:接近した所0@«いしょ。內愤0 うち-ふ.る-:'--- [打振る3(他動ノフ四)®--ゐひうごかv-o®ふりすてso見捨てう。",u
"うち-ベり [內耗] (名] 玄来か捣いて白来とマる 時、一兀の«,:比して幾分か減すろこと0又'-ての減す",u
うち，べんけい [內辨慶] (名)家の外でU恋氣地 がないが’家の內では威張り散ら彳こ-^^うちひろ が^'。かげべんけい。,u
"うち-ほ.う""{-.""?} [打延ふ] (自動*ハ下 二)«がぴく0うちつづく0 うち-ぼ！^ [內濠•內壕] (名] 城の內部のほり。 うち-ほろぼ•す""^-H討滅ぼす] (他動•サ四)攻めほる11'す。 「とo (古*10 うち-まい=\.?|~內參] (名)宮中へ*內マるこ うち-まか.す{-sr!1H打任す] (他励*サ下二)®凡てか擧げて一任すso ©放任する。そのま i,:マう。 r*通の*で,10 うちまかせ-Tはf打任せては] (副)大方,1。 うち-ま* [打撒：！(名)®まじなひの爲,:ふりまく 米0 3んまい(散米)0(古語] 6来の異稱0©来だ はら0",u
"うち-ま< {內幕}(名] °幕の1,1。外幕(!う)の內 '""-張ろもので’上部は布か横幅に楗^/下部は縱'61'-8合|1-せれ1の〇0訂''しょごと〇うちうちのこと〇內,#o內贳。蕊面。今ち-また [內股] (名-ft。！ごうやく .,- [內股膏藥] (名)自分,:しっ8,りした意見8'«くて、こちら|;っい,:りぁちら,:っい,:りするもの。！もの [內股者] (名)内股裔雞の人0 うち-またげ [打跨] (名)ま,:がること0 うち-まち [内襠}(名)股引の內侧の椹。",u
"うち-まつ [打松] (名)たいまっ0(古語) うち-まめ [打豆K名)大Sな,1く煮て乾かし、槌 で打ちつぶした1の0多く汁の中,:入れ等して食ふ0 うち-みt打身'—(名：一^身盟な打ち傷めれ合すが時 時痛む，，と。挫®o©刺身0 うち-みt打見] (名)うはべから見た槎子。 うち-みしゃ•ぐ{l?:s打拉ぐ] (他動，ガ四Yち0'しぐ〇叩さつぶす0",u
"うち-みす [内御簾K名)昔の91場で、舞8'Uっづ *'て八間の間の下«敷の»0 「爲|:地|:撒く水。 うち■みず-,^打水-爸座な錤め又涼氣な取ろ dち-みだ^ [打亂] (名)6とりみ,:マ：と0©う ちみだりのはこ。—の-はS打亂宮] (名)昔、 化粧道具や手拭などを入れた蓋の仅いはこ。",u
"うち-む6さ# [內紫] (名)© [""'-•瓣鰓類の貝り殼は左 右同*で、外面«帶黄«-由色 で*行し,;細線»'ゎる0內面 は暗紫色り浇海じ產す-^紫貝。© [""•-•茧香^^-科の常8高§三*位。葉は大形で踩く、卵""形を*し、8葉*,;大0 夏、白花な開く。**11 冬季1""-熟L、外皮11厚く て*褐色、肉11淡紫色、眭 は甘美で生食すろ。朱 *0文風。ざぼん。",u
"うちむろ-ずV-UG:;: [內室造}(名) [建] 家の屋杻莲な見ぜて天井か張らぬ造り方。 rc古語]  うち-め [打目_檮目] (名)着物,:っい?:砧の痕。 うち，もうC「内蒙古""名) [地] (Inner MongoHa) 支那北部|:橫,;はう蒙古の中、ゴビ沙谟以南の土地で、®河•*河流*11東部內«古と稱し、我が同胞8,多く入り、拓植拉|:商*,:從*してゐる0 うち-もの [打物] (名)©打ちさ?:へた武8、9|ち 刀•搶0類〇 ©打6さ,:へて造つた金賜の器具0@槌 で打-,て光>出し,:布吊〇0打魄らマ樂器*""ち鐘. ^^^。©み^ん粉^砂糖を交ぜ’塱に-入れて打っ た乾®子。！1-开物師-名：一刀飼を鍛へる職 人。刀1c —i•こしf打物汚,—(名)刀^よご 彳のみで—打いこと。！もざ [打物業] (名) 刀8,か神つてうちあふこと。",u
"うち■もも [內股] (名)股の內侧。うちま?;。 うち-もら.す{?41:'} [討漏らす] (他動、サ四)时ちとうことがでさ,;いで迹げられる。",u
"うち■やぶ.る-""- [打破るK他動*ラ0)®やぶ20ううこねす。0敵,1-やぶう。",u
"うち-や_る{?--:'-} [打遣""(他動*ラ匹)捨てておく。う°ち''る0 「浴槽な設けた湯。 うち-ゆ [內湯〗(名)溫枭場で、旅館«どの屋內,: う-ちゅう—二宇苗ズ名ズ-于-^天地四方べ宙」 は占往今來の-^--又二說につ宇し^天の籾ふ所-宙」 は地の由う所。卽ち天地の*)®天地。世界。凡ての 物^包容すう空間o©空問と時間と。天地古今01• いんりよく一:宇宙引力-名：一一理-ばん^うい んりょく X®:有引-P0O !じゆら0よく.77.""  [宇宙重力] (名) [理] (ばんゅういんりょく] 0**引S。^んきよう"":；: [宇宙神敎] (名) [宗] 神11®有の父であうから宇*の生逋は遂じ悉く 找淠乜られると主張する基督敎の！*。！う/V  [宇宙論K名) [哲] 宇宙の本®.起原•構成•目的. 法則.歷史.連励等,:關彳る杻本的原理?*-論する學問。！ろんてき-1-ようめい [宇宙論的證明〗(名) [哲] 有神論の|0宇宙の存在|1歷然,;う亊 货で、微妙高大*4原因な追究すれ,1:、神の创造と神 の存在じ到達乜ざるべからすと論す^もの。 う，ちゅう [雨注] (名] 矢.彈丸«ど»,'雨の降りか かるや'飞1'-注ぐこと0",u
"う-ち*うじょう-:-""右中將] (名]  (う* *んえのち&うじょう：ーハ右近衞中8""「見よ。 う-ちゅうべん [右中辨] (名] 「•へん」ハ辨：> の條を うち-ゆ•< GH-S行く] 首®1、力四)®「行-^」か强めていふ0@*,:乘->て行く。(古«2]  う-ちょう- [有頂] (名)有頂天の略。—-てん U-有頂天K名)® [佛] 九天中の最上の天。®う 评及ぴ色评、卽ち形ゎう世羿の最上':位マる0©好 む所1""-甚,;しくM中Iて、他な顧みぬ、*と。",u
"うち-ようじ：；：：：* [打楊枝] (名)先の方な打碎い て8(-の?フ|;し,;模枝〇房描枝0 うち-よ.す-%パす- [打寄す] (自動，サ下二)",u
"うち-よするf打寄する] (枕)「マる6'」S河)の 枕'-1。 「の炉资リぁって相談する二と。 うち-よCsあい：：：""■ [內寄合J (名)うちうちのt うち-りょ*^ず1:~-4""?} [打領£(他動•サ變)うち,;!;く。ち'っち,'くする0(古語)",u
"うち-ろじ：：：""內露地] (名] 庭園で、中くぐリょり內の稱0",u
うち-ろんぎ [內論議] (名)昔、*月十四日の御 #直-)の結願のHU、天*の御前で經文の問答^ したことo,u
"うち-わ [內輪•內曲] I 〇うち。家內。一家親 族。0味方。®國內0 ®內密。內證事。0控目勝,1 こと。です""'0こと。—げんか；^... [內輪暄 嘩] (名-っちゎもめ。！もめ [內輪揉] (名] ®*內の*〇©同志の紛«0內紛0うちゎゎれ01-われ [內輪割}(名)うちゎもめ。",u
"うち-わ.，ちA囤扇] (名}(打3,の*] 〇竹條を骨 とI、紙又11絹,1'®って柄かつけ、風^起こす|;用0' る具^多くは圆形^❺ハぐんばいうちゎ：^軍配固勗"" !すi--n?}s扇す] (他動•サ8うち,1 でもふぐ。！だいこ  [團扇太鼓] (名)一枚革な圆く張って柄か っけた太鼓❹日蓮宗信 *の題目^唱へる時1""-叩くもの。！とんぼ [團扇蜻蛉] (名) [励] 蜻蛉^^""。""長約八糨’髂色黑色でゝ背面-しは货色の斑 紋があり^胸背には以字形の茁色紋があ^り尾端1""-近い部分が平れく廣がって囫羁の形な订してゐる。 !ふぐ [團扇河睬] (名) [動] 「ふぐ」の8*。全 髓-し滑質鱗狀の小刺が^り^腹部の皮臜がのぴひろ がって團扇のやうじ气ズゐ气—を^^るハ句) 角力で、行司8,勝っ?;方へ軍配""""な拔げう0轉じ て膊0,;tのとさめう。",u
うち-わかれ [打別] (名)うちゎけ(打分] 。,u
"うち-わけ [打分] (名)圍棊で、一勝一敗して勝*のつか,3こと。",u
うち-わけ [內分] (名] 本家の知行の一部な別家|:,u
うち-わけf內譯K名] 金錢•物-の8高な記し，そ れか小分けじして品名^理由等か記载マること。！ しょ！：內譯書] (名)內譯の明細書。,u
"うち-わた [打綿] (名)©繰絲か綿弓で打っ,;1の。 (古語：>°古綿を綿弓で打っ^もの。！含かい [打 綿機械] (名)原綿を打って織維を,1ぐマ機械。 うち-わたし [內渡}(名)金額の一部^波彳こと。 *fyち-わたtt打渡] (副)大方。おし,1ベて。(古語]  うち-わた-す--讨-打渡す-他勤’サ靼®「*マしか强めていふ。©馬,""-乗って渡り18'えるC (古 語)®廣く見*す。®廣く行き.cnうo (古語]  うち-わたす一:打渡す] (枕)「なが」(長] 「4ち」 (遠] の枕詞。",u
うち-わたu t內邊] (名] 內蓮。禁甚。,u
うち-わた•る{う--'-} [打渡るK自動、ラ四)「ゎ?:る」か强めていふ。,u
うち-わに [內鰐] (名] 8足の一。爪先を內の方|: 向けてわるくも0〇(外«0對),u
"うち-わ9 [內割] (名)©內べリ,:ょって減じ,:分 位。(外割の對)0ぷゎひ(步合)。",u
"うち-わりびき [内割引j (名) [經3 (""•んこうゎ 4びきC銀行割引] 。「る。©れた吾',うo©打明く。",u
うち.ゎ_る-:''-- [打割る] (他動、ラ8 0ゎ,u
"うつ [鬱.*] lfこと。思ひのむマぼれ* :io心の11れやか,4らぬ；と。",u
"う.つ [壓つ] {--i?っ-(自動>夕下うけぉ3れ る 0*""されう0=け30今.つ^:16:'}!:打つ] (他動* 夕四)®?:r:く。ぶつ。 e,:た''て'8らマ。®うちこむor:,:き入れう0® 砧でつや%出ャ〇0綿弓,(どではじく〇@斬る〇殺 す。®攻めう0®放射する。®彈く。撞(っ)く。©投 げS。®構へる。設けso張う0 ©附ける。附著？ 乜る0#作る0製造する0©7:たさのぱす〇6.耕-,0 鋤-'*かへす。®非,4マる。,;じ*0@勝«-とか彳 る。®馬,""-乘って行く。@行ふ。彳*。8組みう1"" 彳。©手附^波マ❶猙興行な彳-^^曾打いがしろ^ する。®®r打つ」11たたく。@「*つ」11强くたたく。 ©「討つ」「俊つしは罪惡の^^教か兵な以てうう; らす。打たるる杖もゆか1-い(句)親の1, 檻^'却って婼Lいo打てず押されず(句)貝,, す劣らす0打てば響く(句)'1ぐ|:钐谜する0 すぐ'1®""する。 rらマo (古18) う.つ{--i?っ-1 [棄つ] (他動、夕下二] すつ。故 うつ [空•虛K接.頭)中の空虛な惹。うつ*。「|せ み」(空蝉)。",u
うつ [全] (接頭)全部の*:。「丨はざ-全剝°,u
"うつ-あさ [打麻}(名)、っちや11らげた麻o(古8 う?あ1- [內足] (名] ひかがみ8] 。(古,8] ",u
